"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 07 23:20:49 GMT 2023","Tue Nov 07 23:20:49 GMT 2023","0","src.test.java.testCode.challenges.SumOfSquareOfFirstNOddNumbers","test_sum_of_square_of_first_n_odd_numbers","","","","test_sum_of_square_of_first_n_odd_numbers[5-165]",""
"passed","Tue Nov 07 23:20:49 GMT 2023","Tue Nov 07 23:20:49 GMT 2023","0","src.test.java.testCode","test_sample","","","","test_sample[1-1]",""
"passed","Tue Nov 07 23:20:49 GMT 2023","Tue Nov 07 23:20:49 GMT 2023","0","src.test.java.testCode.challenges.SumOfSquareOfFirstNOddNumbers","test_sum_of_square_of_first_n_odd_numbers","","","","test_sum_of_square_of_first_n_odd_numbers[3-35]",""
"passed","Tue Nov 07 23:20:49 GMT 2023","Tue Nov 07 23:20:49 GMT 2023","0","src.test.java.testCode.challenges.SumOfSquareOfFirstNOddNumbers","test_sum_of_square_of_first_n_odd_numbers","","","","test_sum_of_square_of_first_n_odd_numbers[1-1]",""
